NAME,name_simp,state_abbrev,name_classic,state,region,latitude,longitude,median_income,median_value,median_age_male,median_age_female,population,pct_white,pct_black,pct_foreign_born,pct_married_hh,per_capita_for_sale,pct_speak_only_english,vehicles_per_hh,pct_poverty,pct_bachelors,year
"Austin-Round Rock, TX Metro Area",Austin,TX,"Austin, TX",Texas,South,30.26715,-97.74306,31592,208700,33.1,34.2,1889094,0.7848852412849757,0.07338597232324066,0.1475680934882012,0.47142227083992233,0.003503795999563812,0.6697639185768416,1.1206073601652744,0.13861141901885243,0.1766227620224298,2015
"Columbus, OH Metro Area",Columbus,OH,"Columbus, OH",Ohio,Midwest,39.9612,-82.9988,29535,159100,34.7,36.7,1972375,0.7761591989352937,0.1458100006337537,0.07131250396096077,0.46533601226669485,0.004328284428671019,0.8468222320806135,1.0895085391000898,0.14348640598263515,0.14415463590848596,2015
"Indianapolis-Carmel-Anderson, IN Metro Area",Indianapolis,IN,"Indianapolis, IN",Indiana,Midwest,39.76838,-86.15804,28449,141800,35.1,37.2,1950674,0.7770165594045956,0.14765768139627636,0.06136340567414135,0.4726583510488436,0.005112079209545008,0.8479674204915839,1.0911720815241495,0.1408415757835497,0.13445250205826295,2015
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",San Jose,CA,"San Jose, CA",California,West,37.33939,-121.89496,38311,688500,35.9,37.7,1925706,0.49387497364602906,0.025320064433511657,0.3716990028592111,0.5639126234418572,0.0012753764074059073,0.45361389537135993,1.1624163679949144,0.09445470907812512,0.1743272337521927,2015
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Nashville,TN,"Nashville, TN",Tennessee,South,36.16589,-86.78444,28070,174700,35.3,37.1,1761848,0.7777396233954348,0.15263859311359437,0.07629659312267574,0.4947697407506005,0.004159836716901798,0.8382692491066198,1.108732239302973,0.13530508874772398,0.14068069436182917,2015
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Virginia Beach,VA,"Virginia Beach, VA",Virginia,South,36.8529,-75.978,29774,233800,33.5,37.4,1706878,0.6006744477344016,0.30792065982454514,0.06298985633419611,0.472557377724343,0.0048814267920730126,0.8522518891215424,1.1296628063722578,0.11874135116862482,0.12088210170849938,2015
"Providence-Warwick, RI-MA Metro Area",Providence,RI,"Providence, RI",Rhode Island,Northeast,41.82399,-71.41283,28044,250700,38.4,41.5,1606424,0.8320007669208129,0.05520833852083883,0.1298804051732295,0.44979771325231155,0.004097921843797155,0.746827114136741,1.045555071944699,0.1321189175460526,0.1249657624637082,2015
"Milwaukee-Waukesha-West Allis, WI Metro Area",Milwaukee,WI,"Milwaukee, WI",Wisconsin,Midwest,43.0389,-87.90647,29332,193600,36.1,38.6,1570006,0.7432512996765618,0.16594841038824054,0.07084622606537809,0.4484896162115915,0.003147121730744978,0.8181408223917616,1.022941747603926,0.14866121530745743,0.1471790553666674,2015
"Jacksonville, FL Metro Area",Jacksonville,FL,"Jacksonville, FL",Florida,South,30.3322,-81.6557,27414,158100,36.4,39.2,1401600,0.7054052511415525,0.21496004566210045,0.08360587899543379,0.4710946497648774,0.005668521689497717,0.8297231735159817,1.0376196179114072,0.14634917237442924,0.13110659246575343,2015
"Oklahoma City, OK Metro Area",Oklahoma City,OK,"Oklahoma City, OK",Oklahoma,South,35.46756,-97.51643,26899,137200,33.6,35.8,1318408,0.7421154908040607,0.10072906111006608,0.08191622016856694,0.4778533959473331,0.004739048913538146,0.8071128209173488,1.0998334963344945,0.14945449360137378,0.12115217747465125,2015
"Memphis, TN-MS-AR Metro Area",Memphis,TN,"Memphis, TN",Tennessee,South,35.14953,-90.04898,25484,133300,34,37.1,1340336,0.4770094961263444,0.4617431748457103,0.05111404901457545,0.4144809842582093,0.004684646237958243,0.8580512647574936,1.0695719679880342,0.18951292810161036,0.1102380298671378,2015
"Raleigh, NC Metro Area",Raleigh,NC,"Raleigh, NC",North Carolina,South,35.7721,-78.63861,31861,210700,34.7,36.7,1216711,0.6921536831671613,0.20157950408930306,0.11696697079257112,0.5193468480977507,0.004524492669171233,0.7896838279591456,1.1203554568175507,0.11866088167198291,0.1825651284487442,2015
"Louisville/Jefferson County, KY-IN Metro Area",Louisville,KY,"Louisville, KY",Kentucky,South,38.25424,-85.75941,26808,148900,37.3,40,1261936,0.8068602528178925,0.13935255036705507,0.05044788325239949,0.4603655072793079,0.005838647918753407,0.8753787830761623,1.0408923441481506,0.1423859847092087,0.11193198387239923,2015
"Richmond, VA Metro Area",Richmond,VA,"Richmond, VA",Virginia,South,37.5407,-77.436,30404,213000,36.6,39.7,1246215,0.6193417668700826,0.29985756871807834,0.07364459583619198,0.4629167306805961,0.0037192619251092307,0.8475592092857172,1.1026932793909288,0.12123991446098788,0.14319519505061326,2015
"New Orleans-Metairie, LA Metro Area",New Orleans,LA,"New Orleans, LA",Louisiana,South,29.95465,-90.07507,25869,176000,36.3,38.5,1239697,0.5840314205809968,0.3476849585019565,0.07300412923480495,0.40365340820596146,0.0053787336744381894,0.832022663602477,0.9897120294326883,0.18431439295247146,0.12008902175289607,2015
"Hartford-West Hartford-East Hartford, CT Metro Area",Hartford,CT,"Hartford, CT",Connecticut,Northeast,41.76371,-72.68509,33866,245000,38.7,42,1214056,0.7692594081327385,0.10980300743952504,0.13049809893448078,0.479723565465814,0.004464373966275032,0.7468955303544482,1.0788078278858797,0.10248044571255362,0.14295057229650032,2015
"Salt Lake City, UT Metro Area",Salt Lake City,UT,"Salt Lake City, UT",Utah,West,40.76078,-111.89105,28200,231000,31.3,32.2,1139851,0.8284372255672013,0.016205626875793414,0.11943052205946215,0.5531154611184731,0.003292535603337629,0.7370059770970065,1.2065917635342476,0.11928664360517295,0.12618491364222165,2015
"Birmingham-Hoover, AL Metro Area",Birmingham,AL,"Birmingham, AL",Alabama,South,33.52066,-86.80249,25636,146200,36.7,39.6,1138476,0.6652656709495852,0.2856617091620728,0.039694293072493406,0.479635902164684,0.006328635825436812,0.8811411044238087,1.0098853292675134,0.16431176414786083,0.11930598449154835,2015
"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Buffalo,NY,"Buffalo, NY",New York,Northeast,42.8864,-78.8784,27262,125000,39,42.6,1135734,0.804070319282508,0.12193083943951664,0.06155402585464554,0.4253409624500428,0.0043927539371014694,0.861358381451995,0.9688029184983417,0.14398706035039896,0.11479360484057007,2015
"Rochester, NY Metro Area",Rochester,NY,"Rochester, NY",New York,Northeast,43.1566,-77.6088,27272,133500,38,41.2,1083156,0.8123695940381626,0.11568970674584271,0.06721377160815248,0.4486513233548375,0.003097430102404455,0.8418768856932889,1.000106862674494,0.1394148211337979,0.12314200355258154,2015
"Grand Rapids-Wyoming, MI Metro Area",Grand Rapids,MI,"Grand Rapids, MI",Michigan,Midwest,42.96336,-85.66809,25810,141100,34.6,36.5,1017877,0.8529655351285077,0.06544995122200423,0.06491747038198133,0.5333809315757505,0.0037774701658451855,0.8373280858099751,1.1082575846378449,0.13572465042436366,0.1289576245459913,2015
"Tucson, AZ Metro Area",Tucson,AZ,"Tucson, AZ",Arizona,West,32.22174,-110.92648,24172,159900,36.5,39.7,998537,0.7788384406386544,0.03617592537882923,0.12925610167675308,0.43510719656724617,0.006242132239466339,0.6706111040452182,0.868877323191106,0.18752434812130148,0.11653749435424025,2015
"Urban Honolulu, HI Metro Area",Honolulu,HI,"Honolulu, HI",Hawaii,West,21.30694,-157.85833,32043,580200,35,39,984178,0.21731637976057178,0.026317393804779217,0.19068603443686,0.527131607676953,0.0019244486261631535,0.6782390990247699,1.1059683076982707,0.09388951998520592,0.14623777406119626,2015
"Tulsa, OK Metro Area",Tulsa,OK,"Tulsa, OK",Oklahoma,South,36.15398,-95.99278,26714,131400,35.5,38.1,962676,0.7213454994203657,0.08005081668183273,0.06031624347132369,0.48691988783491874,0.005287344859537373,0.8400791128063856,1.0416057316893188,0.1467014862736788,0.11911588114796672,2015
"Fresno, CA Metro Area",Fresno,CA,"Fresno, CA",California,West,36.7378,-119.7871,20870,194600,30.5,32.3,956749,0.5962389299596864,0.05069145617084523,0.2140028366896647,0.4681324986078534,0.0022879564023584034,0.5124520642300122,1.000691854676769,0.2635874194799263,0.07743096674258348,2015
"Bridgeport-Stamford-Norwalk, CT Metro Area",Bridgeport,CT,"Bridgeport, CT",Connecticut,Northeast,41.16704,-73.20483,35978,416000,38.1,41.1,939983,0.7391591124520337,0.11243075672645143,0.20860164492336564,0.5323821488394352,0.003940496796218655,0.6686025172795679,1.031033141899976,0.08802606004576678,0.17328292107410453,2015
"Worcester, MA-CT Metro Area",Worcester,MA,"Worcester, MA",Massachusetts,Northeast,42.26259,-71.80229,30701,244400,38.5,41.1,928405,0.8565022807934037,0.04336254113237219,0.10785702360499998,0.4940367981658812,0.0039713271686386865,0.7751498537814855,1.12345564651529,0.11232920977375176,0.13775130465691157,2015
"Omaha-Council Bluffs, NE-IA Metro Area",Omaha,NE,"Omaha, NE",Nebraska,Midwest,41.25861,-95.93779,30652,148200,34.1,36.1,895919,0.8440271944227101,0.07773135741065877,0.06944935870318633,0.495412630943256,0.0036097013234455346,0.8234204208192928,1.1641900680556523,0.11980547348588433,0.14542497703475427,2015
"Albuquerque, NM Metro Area",Albuquerque,NM,"Albuquerque, NM",New Mexico,West,35.08449,-106.65114,26107,177100,35.7,38.5,902731,0.7211085029759696,0.027352555744734587,0.09616375199256479,0.4373067314243785,0.0050945408986730265,0.6505249071982684,0.9735786206374442,0.189047457105162,0.11333941118672118,2015
"Greenville-Anderson-Mauldin, SC Metro Area",Greenville,SC,"Greenville, SC",South Carolina,South,34.8526,-82.394,23728,140000,37.1,39.5,852631,0.7839299767425768,0.16772202746557421,0.05716423634608641,0.5033874899209432,0.00552290498468857,0.8627577463169882,1.022255793333766,0.16305295022113903,0.11279087905553516,2015
"Bakersfield, CA Metro Area",Bakersfield,CA,"Bakersfield, CA",California,West,35.37329,-119.01871,21458,167400,30.5,31.7,865736,0.7469748283541403,0.05662349723241265,0.20342806583069203,0.5096534462841741,0.0033220288864041696,0.5178691887596218,1.0288217173661918,0.22610125950636223,0.060960847186671226,2015
"Albany-Schenectady-Troy, NY Metro Area",Albany,NY,"Albany, NY",New York,Northeast,42.6526,-73.7562,31543,197400,38.4,41.4,877846,0.8411999371188112,0.07769927754982081,0.07008746408823416,0.456229695827601,0.003988171045946555,0.8611328182847561,1.0432009202631305,0.10945199955345243,0.13048530152213486,2015
"Knoxville, TN Metro Area",Knoxville,TN,"Knoxville, TN",Tennessee,South,35.96064,-83.92074,23919,150800,38.9,41.7,852159,0.899812124263195,0.0589702156522433,0.038774454063150186,0.5014814749816461,0.005544739890090934,0.8970614638817404,0.9713679001079297,0.1625882024363998,0.11374520482679876,2015
"New Haven-Milford, CT Metro Area",New Haven,CT,"New Haven, CT",Connecticut,Northeast,41.30815,-72.92816,31369,245200,38.1,41.1,862224,0.7501240976822728,0.1284109465753679,0.11978325817884912,0.45043063785932497,0.004012878323962218,0.7404920299133404,1.0426558455102015,0.1258756425244484,0.126007858746683,2015
"McAllen-Edinburg-Mission, TX Metro Area",McAllen,TX,"McAllen, TX",Texas,South,26.2034,-98.23,16458,79200,27.4,30.1,819217,0.9140972416343899,0.006201043191242369,0.2879090643870916,0.5633534356154111,0.0035204347566029515,0.13837115196584054,1.0902995701295861,0.3382546993043357,0.06553086666902665,2015
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Oxnard,CA,"Oxnard, CA",California,West,34.1975,-119.17705,30055,458100,35.8,38.4,840833,0.7882112143552882,0.017914377765858382,0.22803457999388702,0.557105093895579,0.0017649164578459693,0.5757588010936774,1.1969595009090266,0.10927259039547686,0.1309094671593527,2015
"El Paso, TX Metro Area",El Paso,TX,"El Paso, TX",Texas,South,31.75872,-106.48693,20379,113600,29.8,33.4,834425,0.8285406117985439,0.03523743895496899,0.2556143452077778,0.5016808657609947,0.0038313808910327473,0.2557761332654223,1.1010246373474557,0.2240105461844983,0.08761722143991371,2015
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",Allentown,PA,"Allentown, PA",Pennsylvania,Northeast,40.60843,-75.49018,27921,199800,39.8,42.5,828232,0.8448188430294893,0.05288735523379923,0.084659853760782,0.5164314917039182,0.0047039959818022,0.7937558558471539,1.060498560315617,0.10635305083599764,0.11684407267528905,2015
"Baton Rouge, LA Metro Area",Baton Rouge,LA,"Baton Rouge, LA",Louisiana,South,30.45075,-91.15455,26800,161800,33.5,35.8,819861,0.600320054253099,0.3548089249275182,0.036761109505147826,0.44602592775985084,0.004292190993351312,0.873026037340476,1.0982244037313111,0.17138758887177216,0.11630995985904928,2015
"Columbia, SC Metro Area",Columbia,SC,"Columbia, SC",South Carolina,South,34.0007,-81.0348,25856,140600,34.4,37.7,792530,0.6051569025778204,0.33143981931283356,0.049622096324429356,0.44921252311420007,0.006074218010674675,0.8706673564407656,1.052396661487296,0.15655180245542755,0.12415555247119983,2015
"Dayton, OH Metro Area",Dayton,OH,"Dayton, OH",Ohio,Midwest,39.75895,-84.19161,25851,122600,37.6,41,801472,0.7889895093028827,0.15514578176155874,0.039532260640421625,0.4418055877367349,0.005929090473528707,0.888293040804919,0.9527780149022573,0.16281916274055738,0.10733126048071548,2015
"North Port-Sarasota-Bradenton, FL Metro Area",North Port,FL,"North Port, FL",Florida,South,27.04422,-82.23593,26739,175100,49.2,52.1,735767,0.8811294880036751,0.0684754820479853,0.12335834578066154,0.5026168887741602,0.00836406090515068,0.8159621184423873,0.7962311638862896,0.1277320129878073,0.13866346275383376,2015
"Charleston-North Charleston, SC Metro Area",Charleston,SC,"Charleston, SC",South Carolina,South,32.7765,-79.9311,27426,189600,34.8,37.3,712232,0.6740500286423525,0.26909911377191703,0.050375439463545585,0.45977002945289025,0.0058955508879129275,0.8690988329645396,1.0589466872936066,0.15048888564400364,0.14092318233384626,2015
"Greensboro-High Point, NC Metro Area",Greensboro,NC,"Greensboro, NC",North Carolina,South,36.07264,-79.79198,24750,140700,37.3,39.5,741433,0.6498834014671588,0.26254563797403135,0.08453764534354419,0.45594417583924834,0.005860273281604676,0.83154108328062,0.9892500771525563,0.1733750723261576,0.12343529354641619,2015
"Little Rock-North Little Rock-Conway, AR Metro Area",Little Rock,AR,"Little Rock, AR",Arkansas,South,34.74648,-92.28959,26333,139000,34.9,37.4,722684,0.7222119211162832,0.227941949731833,0.03945707944274399,0.4689243662206269,0.008222127513546723,0.8756289055797555,1.070513609159134,0.14986771535000082,0.12112209485750342,2015
"Stockton-Lodi, CA Metro Area",Stockton,CA,"Stockton, CA",California,West,37.9577,-121.29078,23806,223000,32.4,34.6,708554,0.5700214803670575,0.07093743031582632,0.2332355755524632,0.5185212235191009,0.002591192767241452,0.5493794403813965,1.0286069027219238,0.18261134648876445,0.07695108629688069,2015
"Cape Coral-Fort Myers, FL Metro Area",Cape Coral,FL,"Cape Coral, FL",Florida,South,26.56285,-81.94953,24877,157400,45.6,48.2,663675,0.845412287640788,0.086360040682563,0.15468715862432666,0.507953243726391,0.009937092703506987,0.7476596225562211,0.8570794373075109,0.15846008965231476,0.11927826119712208,2015
"Colorado Springs, CO Metro Area",Colorado Springs,CO,"Colorado Springs, CO",Colorado,West,38.83388,-104.82136,29844,219300,32.6,35.8,678364,0.8073335259536178,0.05868383345814342,0.06991968913444699,0.5333270555738657,0.004096620693315093,0.8232011132666238,1.0484839210885635,0.11315606370621083,0.13885318206744462,2015
"Akron, OH Metro Area",Akron,OH,"Akron, OH",Ohio,Midwest,41.08144,-81.51901,26382,137900,38.8,41.3,703744,0.8252887413604947,0.11916407102582757,0.04399327028010185,0.4613824093744791,0.004804303837759185,0.8932836372317207,1.0506389272123053,0.14618526054929065,0.1267577414514369,2015
"Boise City, ID Metro Area",Boise,ID,"Boise, ID",Idaho,West,43.6135,-116.20345,25592,167800,34.5,36,651402,0.9122584824731886,0.008696626660648877,0.06949165031731558,0.5345044286361155,0.004367502709540345,0.8222879266566575,1.019538473908499,0.14669589592908833,0.13182028916091754,2015
"Lakeland-Winter Haven, FL Metro Area",Lakeland,FL,"Lakeland, FL",Florida,South,28.03947,-81.9498,22896,107300,39.1,41.6,626676,0.7876957151701995,0.1507748820762244,0.0992889467603674,0.5030287152013949,0.00852114968500469,0.7546451435829679,0.9410925056802526,0.17852446878450748,0.0876529498496831,2015
"Winston-Salem, NC Metro Area",Winston-Salem,NC,"Winston-Salem, NC",North Carolina,South,36.09986,-80.24422,24796,143000,38.7,41.3,651630,0.7655064990869052,0.17682734066878444,0.06937986280557985,0.4867614183252088,0.00637171400948391,0.8354971379463806,0.9638626696059863,0.17714654021453893,0.11626229608827095,2015
"Syracuse, NY Metro Area",Syracuse,NY,"Syracuse, NY",New York,Northeast,43.04812,-76.14742,27596,126700,37.6,40.5,661914,0.8475119124236683,0.08218439253437758,0.058370120589683855,0.4501715262519075,0.00513057587541584,0.862967092401732,0.9833586362199439,0.1499922950715652,0.11307360170656611,2015
"Ogden-Clearfield, UT Metro Area",Ogden,UT,"Ogden, UT",Utah,West,41.223,-111.97383,27877,199300,30.3,31.6,623323,0.8951073520470125,0.010912480367321597,0.05558594821625385,0.6369464489175845,0.0032583427853616824,0.8141958503055399,1.1993670084820864,0.09722246732432463,0.11797093962520235,2015
"Madison, WI Metro Area",Madison,WI,"Madison, WI",Wisconsin,Midwest,43.0731,-89.4012,31576,219200,34.9,37,627618,0.8666561507158813,0.04396304758627063,0.06951999464642505,0.4704631791726205,0.004113967413299172,0.8422591448938685,1.035540995287275,0.118873263673126,0.170060450783757,2015
"Wichita, KS Metro Area",Wichita,KS,"Wichita, KS",Kansas,Midwest,37.69224,-97.33754,27511,124400,34.3,36.6,638884,0.8250230088717201,0.07646771557904095,0.07401656638763844,0.49381669081807406,0.005656738938524052,0.8154297180708862,1.0933177446976683,0.14105064456145402,0.1232665084741518,2015
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Deltona,FL,"Deltona, FL",Florida,South,28.90054,-81.26367,22775,138900,45.1,48.4,604502,0.8266606231244893,0.1064281011477216,0.08306010567376121,0.47821026441192593,0.009295254606270948,0.8252478899987097,0.8344157213342892,0.1665751312650744,0.10446946412087967,2015
"Des Moines-West Des Moines, IA Metro Area",Des Moines,IA,"Des Moines, IA",Iowa,Midwest,41.60054,-93.60911,32425,160100,34.6,36.3,601187,0.8764594044781407,0.04906127378003849,0.07602626137957075,0.5112001371095591,0.004314797226154258,0.8271419708010985,1.175157461759287,0.11215478711282846,0.16553584824688491,2015
"Springfield, MA Metro Area",Springfield,MA,"Springfield, MA",Massachusetts,Northeast,42.1015,-72.5898,25010,214100,36.4,39.5,628800,0.8123743638676845,0.07137404580152672,0.08633905852417303,0.4261519715026897,0.003169529262086514,0.7454516539440204,1.021691412170797,0.1584367048346056,0.11066157760814249,2015
